precision,recall,f1-score,support,Classe,Ano
1.0,1.0,1.0,1059.0,Água,2023
0.9969604863221885,0.9783743475018642,0.9875799774181407,1341.0,Floresta Nativa,2023
0.8148148148148148,0.9705882352941176,0.8859060402684564,136.0,Floresta Plantada,2023
0.3150684931506849,0.1678832116788321,0.21904761904761905,274.0,Agricultura,2023
0.792714657415438,0.8960784313725491,0.8412333179935573,1020.0,Agricultura em Pousio,2023
0.5483870967741935,0.4594594594594595,0.5,37.0,Solo Exposto,2023
