precision,recall,f1-score,support,Classe,Ano
1.0,0.9357884796978282,0.9668292682926829,1059.0,Água,2018
0.9571322985957132,0.9656972408650261,0.961395694135115,1341.0,Floresta Nativa,2018
0.5144927536231884,0.5220588235294118,0.5182481751824818,136.0,Floresta Plantada,2018
0.15763546798029557,0.35036496350364965,0.217440543601359,274.0,Agricultura,2018
0.7601744186046512,0.5127450980392156,0.6124121779859485,1020.0,Agricultura em Pousio,2018
0.011363636363636364,0.02702702702702703,0.016,37.0,Solo Exposto,2018
