precision,recall,f1-score,support,Classe,Ano
1.0,0.996222851746931,0.9981078524124882,1059.0,Água,2019
0.9746646795827124,0.9753914988814317,0.9750279537830786,1341.0,Floresta Nativa,2019
0.6916666666666667,0.6102941176470589,0.6484375,136.0,Floresta Plantada,2019
0.19402985074626866,0.0948905109489051,0.12745098039215685,274.0,Agricultura,2019
0.762107051826678,0.8794117647058823,0.8165680473372781,1020.0,Agricultura em Pousio,2019
0.2564102564102564,0.2702702702702703,0.2631578947368421,37.0,Solo Exposto,2019
