precision,recall,f1-score,support,Classe,Ano
1.0,1.0,1.0,1059.0,Água,2025
0.9932785660941,0.9917971662938105,0.9925373134328358,1341.0,Floresta Nativa,2025
0.8968253968253969,0.8308823529411765,0.8625954198473282,136.0,Floresta Plantada,2025
0.28708133971291866,0.21897810218978103,0.2484472049689441,274.0,Agricultura,2025
0.7847286108555658,0.8362745098039216,0.8096820123398196,1020.0,Agricultura em Pousio,2025
0.2765957446808511,0.35135135135135137,0.30952380952380953,37.0,Solo Exposto,2025
